Car_ID,Brand,Model_Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Horsepower,Price
1844,Toyota,2018,4.1,Petrol,Automatic,38481,2,2,107,54565.95
1845,Tesla,2008,2.4,Diesel,Manual,94180,4,1,125,33782.0
1846,Ford,2014,3.5,Petrol,Manual,114384,3,1,388,59195.8
1847,Ford,2019,1.8,Petrol,Automatic,63031,2,2,117,39292.45
1848,Hyundai,2022,1.6,Hybrid,Automatic,144593,3,2,174,38326.35
1849,Hyundai,2017,4.8,Hybrid,Manual,137818,4,4,128,47829.1
1850,Hyundai,2012,4.7,Hybrid,Automatic,88127,3,1,146,53910.65
1851,BMW,2013,4.5,Electric,Manual,97254,4,3,287,57436.3
1852,Ford,2020,3.5,Diesel,Manual,73232,2,1,124,49109.4
1853,Tesla,2023,4.2,Hybrid,Manual,148084,3,3,124,49817.8
1854,BMW,2020,1.3,Electric,Manual,85224,3,4,198,42130.8
1855,Toyota,2011,2.3,Electric,Automatic,159529,4,2,154,33089.55
1856,Hyundai,2018,2.3,Diesel,Automatic,34960,3,4,283,48371.0
1857,BMW,2018,3.5,Diesel,Manual,92695,3,2,184,47915.25
1858,BMW,2008,2.4,Petrol,Automatic,135066,2,1,383,43693.7
1859,Toyota,2019,1.6,Electric,Automatic,143982,4,2,362,50275.9
1860,Honda,2007,3.4,Hybrid,Automatic,7693,4,3,118,42951.35
1861,Ford,2009,4.3,Diesel,Automatic,120313,2,3,136,43212.35
1862,Tesla,2005,2.5,Electric,Manual,151930,2,4,344,35184.5
1863,Honda,2007,1.5,Hybrid,Automatic,33810,4,1,198,34045.5
1864,Hyundai,2019,1.8,Electric,Manual,25092,2,3,98,42019.4
1865,BMW,2012,1.9,Diesel,Manual,184772,2,4,102,29742.4
1866,Toyota,2008,2.2,Petrol,Automatic,63105,2,1,188,39588.75
1867,Toyota,2006,3.6,Electric,Manual,166577,4,1,249,44351.15
1868,Ford,2014,3.4,Hybrid,Automatic,33555,2,4,220,51614.25
1869,Honda,2008,3.8,Diesel,Automatic,76934,3,3,202,43860.3
1870,Ford,2007,2.5,Petrol,Manual,77788,3,3,396,49445.6
1871,BMW,2006,4.3,Hybrid,Automatic,82257,4,4,254,47835.15
1872,Ford,2021,1.8,Hybrid,Manual,22939,2,3,203,46805.05
1873,Tesla,2017,2.9,Hybrid,Manual,147897,3,4,246,43696.15
1874,Toyota,2009,4.2,Electric,Automatic,160223,4,3,91,35917.85
1875,Toyota,2013,1.7,Diesel,Automatic,133068,3,3,310,40681.6
1876,Hyundai,2010,1.4,Hybrid,Automatic,5036,2,4,146,36881.2
1877,Hyundai,2009,4.5,Electric,Manual,98948,4,4,273,49917.6
1878,BMW,2014,2.4,Diesel,Automatic,88707,3,3,73,37362.65
1879,Tesla,2012,3.7,Diesel,Manual,44051,4,4,397,55208.45
1880,Honda,2011,1.1,Electric,Manual,85738,3,3,234,34614.1
1881,Ford,2011,3.8,Electric,Automatic,78596,3,2,197,44836.2
1882,BMW,2010,2.3,Hybrid,Automatic,65071,2,1,114,39731.45
1883,Hyundai,2007,1.2,Diesel,Automatic,135613,2,1,287,32823.35
1884,Ford,2023,3.4,Petrol,Manual,78601,3,3,304,62499.95
1885,Hyundai,2019,2.0,Electric,Automatic,34873,4,1,205,50267.35
1886,Ford,2008,2.5,Diesel,Manual,172720,4,3,237,33912.0
1887,Honda,2016,1.3,Diesel,Automatic,76468,2,4,306,40435.6
1888,BMW,2010,1.6,Hybrid,Automatic,31470,3,2,162,36763.5
1889,Ford,2023,2.2,Petrol,Manual,13328,2,1,74,46555.6
1890,Tesla,2008,1.4,Hybrid,Manual,142405,3,1,225,33348.75
1891,Toyota,2019,4.6,Petrol,Automatic,126173,3,4,314,59934.35
1892,Tesla,2013,1.0,Petrol,Automatic,51638,2,2,150,37128.1
1893,Tesla,2009,2.9,Electric,Automatic,16268,4,2,316,50236.6
1894,Toyota,2017,1.5,Diesel,Automatic,118920,2,2,206,41344.0
1895,Tesla,2022,2.2,Diesel,Automatic,115379,3,4,132,40017.05
1896,Ford,2009,4.7,Diesel,Manual,153117,2,1,376,58526.15
1897,Ford,2020,1.6,Petrol,Manual,176813,4,1,185,39156.35
1898,Ford,2023,4.9,Diesel,Manual,178842,4,2,182,54691.9
1899,Toyota,2018,1.8,Electric,Manual,12887,3,4,100,42125.65
1900,Tesla,2020,4.0,Petrol,Automatic,29918,2,4,76,50186.1
1901,Toyota,2019,3.2,Petrol,Manual,40497,4,4,72,47024.15
1902,Ford,2008,4.5,Petrol,Manual,98562,2,2,376,56582.9
1903,Tesla,2011,3.2,Petrol,Manual,197081,4,4,312,43998.95
1904,Tesla,2020,3.1,Electric,Automatic,16929,3,2,125,51918.55
1905,Hyundai,2012,1.8,Diesel,Manual,107201,3,2,142,34078.95
1906,Hyundai,2021,1.7,Electric,Automatic,197834,2,2,79,35885.3
1907,Honda,2020,4.7,Diesel,Manual,121566,3,3,130,51805.7
1908,BMW,2014,2.3,Electric,Automatic,33546,4,2,119,39490.7
1909,Hyundai,2014,2.5,Hybrid,Manual,173410,3,4,191,34200.5
1910,Toyota,2006,4.0,Hybrid,Automatic,170355,4,3,244,43059.25
1911,Hyundai,2013,2.4,Hybrid,Manual,87494,4,1,70,38600.3
1912,Honda,2021,4.8,Hybrid,Automatic,51566,3,1,107,61540.7
1913,Tesla,2015,4.0,Petrol,Automatic,90464,4,4,259,54499.8
1914,Honda,2014,3.4,Petrol,Manual,133279,4,4,148,39473.05
1915,Tesla,2021,4.5,Electric,Automatic,86991,2,4,259,59237.45
1916,Tesla,2008,1.2,Electric,Automatic,97680,2,4,253,34582.0
1917,BMW,2020,2.0,Hybrid,Manual,33013,2,3,136,46949.35
1918,Hyundai,2019,2.9,Diesel,Manual,57132,3,4,86,42137.4
1919,Toyota,2009,1.9,Hybrid,Automatic,164156,2,2,385,40812.2
1920,Toyota,2010,4.0,Electric,Manual,112855,4,1,365,57508.25
1921,Ford,2021,4.7,Hybrid,Manual,157215,3,4,278,60269.25
1922,Tesla,2005,2.7,Electric,Manual,96627,3,2,110,31533.65
1923,Toyota,2023,2.4,Hybrid,Automatic,127772,3,4,184,47214.4
1924,BMW,2008,4.8,Diesel,Automatic,150251,3,2,169,45182.45
1925,Tesla,2021,2.8,Hybrid,Automatic,194798,4,3,208,44498.1
1926,BMW,2013,3.0,Diesel,Automatic,146294,4,1,385,50189.3
1927,Toyota,2006,2.4,Diesel,Automatic,196037,2,1,393,41376.15
1928,Toyota,2012,4.6,Electric,Automatic,69068,3,3,371,58611.6
1929,Ford,2019,3.3,Diesel,Automatic,160021,2,2,363,57786.95
1930,Toyota,2011,4.0,Petrol,Manual,21116,4,4,86,41175.2
1931,Tesla,2010,4.2,Petrol,Automatic,187124,3,2,391,51309.8
1932,Tesla,2005,2.4,Petrol,Automatic,56369,4,1,361,46824.55
1933,Tesla,2019,2.7,Electric,Manual,184889,2,3,143,37465.55
1934,Ford,2011,4.4,Petrol,Manual,108100,4,3,332,52288.0
1935,Ford,2021,2.5,Electric,Manual,34655,3,2,85,45505.25
1936,Toyota,2006,4.2,Electric,Automatic,193874,3,2,83,32255.300000000003
1937,Honda,2013,4.8,Petrol,Manual,52632,2,3,350,61564.4
1938,Honda,2013,3.5,Diesel,Automatic,150265,3,1,73,39721.75
1939,Ford,2017,4.0,Hybrid,Automatic,166848,4,4,196,49413.6
1940,Toyota,2010,4.2,Electric,Automatic,179297,4,4,381,48371.15
1941,Honda,2010,4.4,Petrol,Manual,196082,4,2,75,35394.9
1942,Toyota,2007,2.6,Electric,Manual,184884,4,3,198,31593.800000000003
1943,Toyota,2021,1.2,Diesel,Automatic,23895,2,3,301,49895.25
1944,Toyota,2021,2.6,Diesel,Automatic,157281,4,3,382,53738.95
1945,Hyundai,2016,3.7,Petrol,Automatic,197879,2,1,264,51909.05
1946,Tesla,2020,2.8,Electric,Manual,28086,4,2,134,49411.7
1947,Toyota,2019,4.0,Hybrid,Automatic,90637,2,2,390,67042.15
1948,Hyundai,2017,2.4,Hybrid,Manual,163279,4,2,172,41607.05
1949,Ford,2005,3.5,Electric,Automatic,112334,4,1,346,45435.3
1950,Honda,2021,1.7,Electric,Manual,156969,2,2,227,41220.55
1951,Tesla,2007,4.0,Electric,Automatic,68083,3,4,293,48181.85
1952,Honda,2019,3.2,Petrol,Manual,100028,3,2,358,56333.6
1953,Tesla,2008,1.8,Diesel,Manual,71957,3,2,347,41151.15
1954,Honda,2008,2.2,Hybrid,Manual,102551,2,2,251,39582.45
1955,Tesla,2022,4.0,Petrol,Manual,83506,3,1,73,53190.7
1956,Honda,2021,2.9,Electric,Manual,143355,3,4,284,51743.25
1957,Honda,2023,1.9,Electric,Manual,99024,2,4,286,48859.8
1958,Honda,2015,4.9,Diesel,Automatic,86481,3,3,278,61632.95
1959,Honda,2007,3.9,Electric,Automatic,5255,3,3,143,43433.25
1960,Ford,2012,4.8,Petrol,Automatic,20487,3,4,296,61727.65
1961,Toyota,2018,2.7,Petrol,Automatic,24346,2,2,162,47952.7
1962,BMW,2005,2.9,Diesel,Manual,40050,2,2,134,37118.5
1963,Hyundai,2018,4.6,Petrol,Automatic,13744,3,2,390,72267.8
1964,BMW,2006,3.1,Hybrid,Manual,160828,3,1,79,31891.6
1965,BMW,2008,3.8,Petrol,Manual,66596,2,2,372,53931.2
1966,Tesla,2023,2.0,Petrol,Manual,161218,3,1,391,53834.1
1967,Toyota,2010,2.8,Petrol,Automatic,124640,2,4,374,48402.0
1968,Tesla,2005,1.5,Hybrid,Manual,60032,3,2,347,41911.4
1969,Toyota,2021,1.8,Electric,Automatic,47687,2,2,155,44018.65
1970,Toyota,2012,1.0,Petrol,Automatic,182175,4,3,95,20840.25
1971,Honda,2023,1.2,Diesel,Automatic,158048,4,4,287,44734.6
1972,Ford,2005,4.9,Hybrid,Automatic,67863,2,2,164,48441.85
1973,Honda,2009,2.0,Diesel,Automatic,136663,4,1,313,41419.85
1974,Ford,2020,3.7,Petrol,Manual,11277,3,4,176,54726.15
1975,Tesla,2010,4.4,Diesel,Manual,66860,2,3,317,57250.0
1976,Ford,2012,3.2,Petrol,Automatic,138332,2,4,83,36110.4
1977,Tesla,2017,1.6,Hybrid,Manual,29741,3,1,230,47972.95
1978,BMW,2020,3.9,Diesel,Automatic,124720,3,3,140,49082.0
1979,BMW,2007,3.4,Diesel,Manual,42211,2,1,221,44401.45
1980,Ford,2023,3.9,Petrol,Manual,177614,3,4,144,49746.3
1981,Ford,2016,4.1,Petrol,Manual,11869,2,3,284,60961.55
1982,Tesla,2020,4.9,Electric,Manual,92616,3,1,120,55088.2
1983,Honda,2015,3.3,Petrol,Manual,99515,2,4,212,46919.25
1984,Tesla,2014,2.4,Petrol,Manual,155494,3,1,105,37279.3
1985,Honda,2008,3.6,Electric,Manual,171685,3,2,236,43157.75
1986,BMW,2016,1.3,Petrol,Manual,193088,4,4,305,34422.6
1987,Toyota,2006,4.6,Petrol,Manual,65110,4,3,329,53916.5
1988,Ford,2023,1.5,Electric,Manual,39033,4,3,261,52847.35
1989,Honda,2009,2.3,Hybrid,Manual,50213,3,2,271,46463.35
1990,Tesla,2012,4.3,Hybrid,Manual,198065,2,1,331,52950.75
1991,BMW,2011,3.4,Petrol,Manual,17938,3,1,254,50765.1
1992,Honda,2018,2.6,Petrol,Automatic,135842,4,3,227,46721.9
1993,Tesla,2007,2.9,Electric,Manual,7274,3,1,315,51050.3
1994,Ford,2022,4.4,Electric,Manual,89390,4,4,179,53926.5
1995,Ford,2020,2.4,Hybrid,Manual,167887,4,4,168,39122.65
1996,Hyundai,2023,4.5,Diesel,Manual,155033,2,3,310,61734.35
1997,Toyota,2023,1.4,Petrol,Manual,25044,2,4,271,48467.8
1998,Hyundai,2022,4.1,Diesel,Manual,104372,4,3,191,55714.4
1999,BMW,2020,4.4,Diesel,Automatic,158047,4,1,186,53222.65
2000,Honda,2012,1.7,Electric,Automatic,19706,3,1,165,40687.7
